country,period,n_art,deepseek,lexicon,lss,negativity,law_deg,norms_deg,threat_deg,selfdef_deg,limited_deg,discr_deg,relations
Australia,1949-01-01,2,0,0,-0.225664,0.55,0,0,0,0,0,0,
Australia,1949-02-01,1,0,0,2.552367,0.8,0,0,0,0,0,0,
Australia,1949-03-01,0,0,0,0,0,0,0,0,0,0,0,
Australia,1949-04-01,1,0,0,0.139801,0,0,0,0,0,0,0,
Australia,1949-05-01,2,0.025,0,0.5272555,0.775,0,0,0,0,0,0,
Australia,1949-06-01,2,0.025,0,0.7790235,0.575,0,0,0,0,0,0,
Australia,1949-07-01,2,0,0,0.855229,0.575,0,0,0,0,0,0,
Australia,1949-08-01,6,0.108333333333333,0,2.20347783333333,0.741666666666667,0.0333333333333333,0.116666666666667,0.05,0.0666666666666667,0.0166666666666667,0.0166666666666667,
Australia,1949-09-01,2,0.01,0,1.771248,0.525,0,0.1,0,0,0,0,
Australia,1949-10-01,6,0.0283333333333333,0.000389408333333333,2.2243945,0.858333333333333,0.0333333333333333,0.116666666666667,0,0,0,0,
Australia,1949-11-01,24,0.0116666666666667,0.000211059565217391,1.00334256521739,0.49375,0,0.0583333333333333,0.00416666666666667,0,0,0,
Australia,1949-12-01,4,0,0,0.301551666666667,0.225,0,0.05,0,0,0,0,
Australia,1950-01-01,6,0.0166666666666667,0,0.603646,0.65,0,0,0,0,0,0,-3
Australia,1950-02-01,2,0,0,0.339382,0.3,0,0,0,0,0,0,-3
Australia,1950-03-01,0,0,0,0,0,0,0,0,0,0,0,-3
Australia,1950-04-01,3,0.0166666666666667,0,0.68967,0.616666666666667,0,0.0666666666666667,0,0,0,0,-3
Australia,1950-05-01,4,0.0125,0,0.545718,0.625,0,0.05,0,0,0,0,-3
Australia,1950-06-01,2,0.005,0,0.381111,0.775,0,0,0,0,0,0,-3
Australia,1950-07-01,4,0.0175,0.0003136775,0.95724975,0.75,0,0,0,0,0,0,-3
Australia,1950-08-01,1,0,0,0.276576,0.85,0,0,0,0,0,0,-3
Australia,1950-09-01,2,0,0,0.206534,0.4,0,0,0,0,0,0,-3.2
Australia,1950-10-01,5,0.174,0.000570614,1.1321272,0.71,0.18,0.18,0.34,0.18,0,0,-3.2
Australia,1950-11-01,4,0.0025,0,0.771473,0.55,0,0.175,0.15,0.125,0,0,-3.2
Australia,1950-12-01,3,0.0166666666666667,0,0.495790333333333,0.383333333333333,0,0,0,0,0,0,-3.2
Australia,1951-01-01,4,0.0125,0.00125,0.582325,0.625,0,0,0,0,0,0,-3.2
Australia,1951-02-01,2,0.075,0,0.066278,0.575,0,0.15,0,0,0,0,-3.2
Australia,1951-03-01,2,0.005,0.00167224,0.8019055,0.75,0,0.1,0.1,0,0,0,-3.2
Australia,1951-04-01,1,0.02,0,1.526854,0.85,0,0,0,0,0,0,-3.2
Australia,1951-05-01,2,0,0,0.620007,0.575,0,0.2,0,0,0,0,-3.2
Australia,1951-06-01,1,0,0,-0.118094,0.1,0,0,0,0,0,0,-3.2
Australia,1951-07-01,3,0.0566666666666667,0,-0.040733,0.55,0,0,0,0,0,0,-3.2
Australia,1951-08-01,2,0,0,0.389225,0.525,0,0,0,0,0,0,-3.3
Australia,1951-09-01,5,0.02,0.001005026,0.7701164,0.77,0,0,0,0,0,0,-3.3
Australia,1951-10-01,3,0.00333333333333333,0,0.541421,0.516666666666667,0,0,0,0,0,0,-3.3
Australia,1951-11-01,5,0,0.000233644,0.1845506,0.24,0,0,0,0,0,0,-3.3
Australia,1951-12-01,2,0,0,-0.1608995,0.5,0,0.1,0,0,0,0,-3.3
Australia,1952-01-01,0,0,0,0,0,0,0,0,0,0,0,-3.3
Australia,1952-02-01,0,0,0,0,0,0,0,0,0,0,0,-3.3
Australia,1952-03-01,5,0,0,1.7423146,0.76,0,0.04,0,0,0,0,-3.3
Australia,1952-04-01,5,0,0,0.3947036,0.17,0,0.04,0.02,0,0,0,-3.3
Australia,1952-05-01,14,0.00714285714285714,0,0.332565071428571,0.228571428571429,0,0.0142857142857143,0,0,0,0,-3.3
Australia,1952-06-01,13,0.00461538461538462,0,0.274319538461538,0.165384615384615,0,0.0153846153846154,0.00769230769230769,0,0,0.00769230769230769,-3.3
Australia,1952-07-01,3,0.0166666666666667,0,0.683261666666667,0.35,0,0,0,0,0,0,-3.3
Australia,1952-08-01,6,0.00833333333333333,0,0.665336166666667,0.533333333333333,0,0.0333333333333333,0.0166666666666667,0,0,0,-3.3
Australia,1952-09-01,13,0,0,0.606473846153846,0.476923076923077,0,0.0153846153846154,0,0,0,0,-3.3
Australia,1952-10-01,17,0.00411764705882353,5.71658823529412e-05,0.218929647058824,0.282352941176471,0,0.0117647058823529,0,0,0,0,-3.3
Australia,1952-11-01,2,0,0,0.444005,0.35,0,0,0,0,0,0,-3.3
Australia,1952-12-01,3,0.0433333333333333,0,0.297618333333333,0.833333333333333,0,0,0,0,0,0,-3.3
Australia,1953-01-01,4,0,0,0.46744725,0.075,0,0.025,0,0,0,0,-3.3
Australia,1953-02-01,2,0.01,0,0.70682,0.35,0,0,0,0,0,0,-3.3
Australia,1953-03-01,2,0,0,0.493927,0.75,0,0,0,0,0,0,-3.3
Australia,1953-04-01,6,0.00333333333333333,0,-0.0662493333333333,0.216666666666667,0,0,0,0,0,0,-3.3
Australia,1953-05-01,4,0.0125,0,0.17151375,0.3,0,0.05,0,0,0,0,-3.3
Australia,1953-06-01,5,0,0,0.3292092,0.04,0,0,0,0,0,0,-3.3
Australia,1953-07-01,2,0.06,0,0.6645835,0.425,0,0.1,0,0,0,0,-3.3
Australia,1953-08-01,10,0.005,0.00021692,0.3902929,0.435,0,0.02,0.03,0,0,0,-3.3
Australia,1953-09-01,2,0,0,0.2160485,0.4,0,0,0,0,0,0,-3.3
Australia,1953-10-01,2,0,0,0.6650635,0.4,0,0,0,0,0,0,-3.3
Australia,1953-11-01,0,0,0,0,0,0,0,0,0,0,0,-3.3
Australia,1953-12-01,4,0.0125,0,2.01740175,0.8625,0,0,0,0,0,0,-3.3
Australia,1954-01-01,0,0,0,0,0,0,0,0,0,0,0,-3.3
Australia,1954-02-01,0,0,0,0,0,0,0,0,0,0,0,-3.3
Australia,1954-03-01,1,0,0.00588235,0.963261,0.85,0,0,0,0,0,0,-3.3
Australia,1954-04-01,3,0.04,0,1.019796,0.833333333333333,0,0,0,0,0,0,-3.3
Australia,1954-05-01,7,0.0214285714285714,0.000112221428571429,0.770919142857143,0.721428571428571,0,0.0285714285714286,0,0,0,0,-3.3
Australia,1954-06-01,3,0.00666666666666667,0.0009311,0.555525666666667,0.416666666666667,0,0,0,0,0,0,-3.2
Australia,1954-07-01,5,0.01,0,0.3711618,0.35,0,0,0,0,0,0,-3.2
Australia,1954-08-01,5,0.044,0,0.9817334,0.82,0,0.04,0,0,0,0,-3.2
Australia,1954-09-01,9,0.0188888888888889,0.000866743333333333,1.08552233333333,0.694444444444445,0,0,0,0,0,0,-3.4
Australia,1954-10-01,2,0,0,0.3818705,0,0,0,0,0,0,0,-3.4
Australia,1954-11-01,4,0,0,0.11356675,0.075,0,0,0,0,0,0,-3.4
Australia,1954-12-01,2,0.025,0,1.071092,0.4,0.4,0.2,0.15,0.1,0,0,-3.4
Australia,1955-01-01,2,0.025,0,1.309549,0.575,0.2,0.15,0.35,0.25,0,0,-3.4
Australia,1955-02-01,5,0.05,0.000729928,1.182068,0.68,0.08,0.14,0.06,0.04,0,0,-3.4
Australia,1955-03-01,2,0,0,0.729961,0.75,0,0,0,0,0,0,-3.4
Australia,1955-04-01,2,0.1,0,2.2174515,0.875,0.2,0.15,0.4,0.25,0,0,-3.4
Australia,1955-05-01,1,0,0,0.207436,0.85,0,0,0,0,0,0,-3.4
Australia,1955-06-01,3,0.0166666666666667,0,0.211381666666667,0.233333333333333,0,0,0,0,0,0,-3.4
Australia,1955-07-01,3,0.00333333333333333,0,0.162278,0.1,0,0,0,0,0,0,-3.4
Australia,1955-08-01,4,0,0,-0.2459125,0.1,0,0,0,0,0,0,-3.4
Australia,1955-09-01,1,0,0,0.849773,0.3,0,0,0,0,0,0,-3.4
Australia,1955-10-01,3,0,0,-0.0311463333333333,0.166666666666667,0,0,0,0,0,0,-3.4
Australia,1955-11-01,0,0,0,0,0,0,0,0,0,0,0,-3.4
Australia,1955-12-01,1,0,0,-0.067293,0.7,0,0,0,0,0,0,-3.4
Australia,1956-01-01,1,0,0,0.106208,0,0,0,0,0,0,0,-3.4
Australia,1956-02-01,3,0,0,0.797193333333333,0.5,0,0,0,0,0,0,-3.4
Australia,1956-03-01,5,0,0,0.5089036,0.22,0,0,0,0,0,0,-3.4
Australia,1956-04-01,2,0,0,0.0876805,0,0,0,0,0,0,0,-3.4
Australia,1956-05-01,2,0,0,0.046922,0,0,0,0,0,0,0,-3.4
Australia,1956-06-01,3,0,0,0.063243,0.233333333333333,0,0,0,0,0,0,-3.4
Australia,1956-07-01,3,0,0,0.0183763333333333,0.266666666666667,0,0,0,0,0,0,-3.4
Australia,1956-08-01,0,0,0,0,0,0,0,0,0,0,0,-3.4
Australia,1956-09-01,7,0.00714285714285714,0,0.276615428571429,0.228571428571429,0,0,0,0,0,0,-3.4
Australia,1956-10-01,3,0,0,0.0248653333333333,0.133333333333333,0,0,0,0,0,0,-3.4
Australia,1956-11-01,6,0,0,0.325734666666667,0.541666666666667,0.0333333333333333,0.0166666666666667,0,0,0,0,-3.4
Australia,1956-12-01,0,0,0,0,0,0,0,0,0,0,0,-3.4
Australia,1957-01-01,3,0,0,-0.481522666666667,0.166666666666667,0,0,0,0,0,0,-3.4
Australia,1957-02-01,8,0,0,-0.3052795,0.15,0,0,0,0,0,0,-3.4
Australia,1957-03-01,4,0.015,0,0.15136475,0.375,0,0,0,0,0,0,-3.4
Australia,1957-04-01,1,0,0,0.497288,0,0,0,0,0,0,0,-3.4
Australia,1957-05-01,4,0,0,0.0649135,0.2,0,0,0,0,0,0,-3.4
Australia,1957-06-01,7,0,0,0.592166142857143,0.128571428571429,0,0,0,0,0,0,-3.4
Australia,1957-07-01,3,0,0,0.104829666666667,0.266666666666667,0.0333333333333333,0.0666666666666667,0,0,0,0,-3.4
Australia,1957-08-01,7,0,0,0.178741857142857,0.128571428571429,0,0,0,0,0,0,-3.4
Australia,1957-09-01,3,0,0,-0.560783666666667,0.0333333333333333,0,0,0,0,0,0,-3.4
Australia,1957-10-01,1,0,0,0.509797,0,0,0,0,0,0,0,-3.4
Australia,1957-11-01,2,0,0,0.6754875,0.35,0,0,0,0,0,0,-3.4
Australia,1957-12-01,2,0,0,0.2105755,0.05,0,0,0,0,0,0,-3.4
Australia,1958-01-01,2,0,0,0.3182595,0.05,0,0,0,0,0,0,-3.4
Australia,1958-02-01,1,0,0,0.314351,0.3,0,0,0,0,0,0,-3.4
Australia,1958-03-01,4,0.0125,0,1.28136075,0.8375,0,0,0,0,0,0,-3.4
Australia,1958-04-01,4,0,0,0.66066875,0.2,0,0,0,0,0,0,-3.4
Australia,1958-05-01,3,0,0,0.895161,0.483333333333333,0,0,0,0,0,0,-3.4
Australia,1958-06-01,4,0,0,0.673272,0.6,0,0,0,0,0,0,-3.4
Australia,1958-07-01,0,0,0,0,0,0,0,0,0,0,0,-3.4
Australia,1958-08-01,3,0.0166666666666667,0,0.0297056666666666,0.366666666666667,0,0.0666666666666667,0,0,0,0,-3.4
Australia,1958-09-01,4,0.0375,0.00187266,1.27453525,0.725,0,0,0,0,0,0,-3.4
Australia,1958-10-01,4,0,0.0003864,0.25423075,0.15,0,0,0,0,0,0,-3.4
Australia,1958-11-01,1,0,0,-0.206687,0.3,0,0.2,0,0,0,0,-3.4
Australia,1958-12-01,0,0,0,0,0,0,0,0,0,0,0,-3.4
Australia,1959-01-01,0,0,0,0,0,0,0,0,0,0,0,-3.4
Australia,1959-02-01,0,0,0,0,0,0,0,0,0,0,0,-3.4
Australia,1959-03-01,3,0,0,0.233547666666667,0.283333333333333,0,0,0,0,0,0,-3.4
Australia,1959-04-01,1,0.05,0,2.21956,0.85,0,0,0,0,0,0,-3.4
Australia,1959-05-01,3,0,0,0.281744666666667,0.0333333333333333,0,0,0,0,0,0,-3.4
Australia,1959-06-01,1,0,0,-1.172005,0,0,0,0,0,0,0,-3.4
Australia,1959-07-01,1,0,0,-0.354874,0.1,0,0,0,0,0,0,-3.4
Australia,1959-08-01,0,0,0,0,0,0,0,0,0,0,0,-3.4
Australia,1959-09-01,7,0,0,0.452797714285714,0.128571428571429,0,0.0428571428571429,0,0,0,0,-3.4
Australia,1959-10-01,6,0.00333333333333333,0,0.454339166666667,0.15,0,0,0,0,0,0,-3.4
Australia,1959-11-01,3,0,0,-0.29636,0.0666666666666667,0,0,0,0,0,0,-3.4
Australia,1959-12-01,2,0,0,0.072268,0,0,0,0,0,0,0,-3.4
Australia,1960-01-01,0,0,0,0,0,0,0,0,0,0,0,-3.4
Australia,1960-02-01,1,0.02,0,0.61066,0.4,0,0.2,0,0,0,0,-3.4
Australia,1960-03-01,2,0,0,0.6533665,0.4,0,0.1,0.05,0,0,0,-3.4
Australia,1960-04-01,1,0,0,0.431311,0,0,0,0,0,0,0,-3.4
Australia,1960-05-01,2,0,0,0.9764155,0.425,0,0,0,0,0,0,-3.4
Australia,1960-06-01,3,0.0166666666666667,0,1.31728433333333,0.85,0,0.0666666666666667,0.0333333333333333,0,0,0,-3.4
Australia,1960-07-01,0,0,0,0,0,0,0,0,0,0,0,-3.4
Australia,1960-08-01,6,0,0,0.178941166666667,0.15,0,0,0,0,0,0,-3.4
Australia,1960-09-01,8,0,0,0.0383165,0.0125,0,0,0,0,0,0,-3.4
Australia,1960-10-01,10,0.001,0,0.2448878,0.24,0,0.02,0,0,0,0,-3.4
Australia,1960-11-01,6,0,0,0.645578833333333,0.416666666666667,0,0,0,0,0,0,-3.4
Australia,1960-12-01,0,0,0,0,0,0,0,0,0,0,0,-3.4
Australia,1961-01-01,5,0,0,0.1577698,0,0,0,0,0,0,0,-3.4
Australia,1961-02-01,0,0,0,0,0,0,0,0,0,0,0,-3.4
Australia,1961-03-01,7,0.0214285714285714,0,0.537773,0.492857142857143,0,0.0285714285714286,0,0,0,0,-3.4
Australia,1961-04-01,5,0.002,0,-0.0525876,0.02,0,0,0,0,0,0,-3.4
Australia,1961-05-01,1,0,0,0.330133,0,0,0,0,0,0,0,-3.4
Australia,1961-06-01,5,0,0,0.2897776,0.32,0,0,0,0,0,0,-3.4
Australia,1961-07-01,1,0,0,0.350015,0.5,0,0,0,0,0,0,-3.4
Australia,1961-08-01,3,0,0,0.243672666666667,0.0333333333333333,0,0,0,0,0,0,-3.4
Australia,1961-09-01,2,0.025,0,0.251238,0.35,0,0.1,0.05,0,0,0,-3.4
Australia,1961-10-01,5,0,0,0.1718076,0.1,0,0,0,0,0,0,-3.4
Australia,1961-11-01,1,0,0,-0.141911,0.1,0,0,0,0,0,0,-3.4
Australia,1961-12-01,7,0.00714285714285714,0,0.310984,0.221428571428571,0,0,0,0,0,0,-3.4
Australia,1962-01-01,2,0,0,0.5389245,0,0,0,0,0,0,0,-3.4
Australia,1962-02-01,1,0,0,0.482337,0.3,0,0,0,0,0,0,-3.4
Australia,1962-03-01,1,0.05,0,0.873225,0.8,0,0,0,0,0,0,-3.4
Australia,1962-04-01,1,0,0,-0.353518,0.3,0,0,0,0,0,0,-3.4
Australia,1962-05-01,0,0,0,0,0,0,0,0,0,0,0,-3.4
Australia,1962-06-01,1,0,0,-1.030455,0,0,0,0,0,0,0,-3.4
Australia,1962-07-01,1,0,0,-0.450411,0,0,0,0,0,0,0,-3.4
Australia,1962-08-01,9,0.00555555555555556,0.000133707777777778,0.208634888888889,0.3,0,0.0222222222222222,0.0111111111111111,0,0,0,-3.4
Australia,1962-09-01,1,0.05,0,1.685486,0.85,0,0,0,0,0,0,-3.4
Australia,1962-10-01,0,0,0,0,0,0,0,0,0,0,0,-3.4
Australia,1962-11-01,4,0.0125,0,-0.08914775,0.2375,0,0,0,0,0,0,-3.5
Australia,1962-12-01,4,0,0,0.9571355,0.3125,0.1,0.275,0.075,0.175,0.125,0,-3.5
Australia,1963-01-01,2,0,0,0.542312,0.575,0,0.1,0,0,0,0,-3.5
Australia,1963-02-01,3,0.0333333333333333,0,1.16326966666667,0.5,0,0.0666666666666667,0,0,0,0,-3.5
Australia,1963-03-01,1,0.05,0,0.659683,0.8,0,0,0,0,0,0,-3.5
Australia,1963-04-01,1,0,0,-0.5278,0,0,0,0,0,0,0,-3.5
Australia,1963-05-01,3,0.0166666666666667,0,0.260056666666667,0.316666666666667,0,0,0,0,0,0,-3.5
Australia,1963-06-01,5,0.014,0,1.909698,0.85,0,0.04,0.02,0,0,0,-3.5
Australia,1963-07-01,1,0,0,0.760462,0,0,0,0,0,0,0,-3.5
Australia,1963-08-01,0,0,0,0,0,0,0,0,0,0,0,-3.5
Australia,1963-09-01,4,0,0,0.274427,0.025,0,0,0,0,0,0,-3.5
Australia,1963-10-01,3,0,0,0.256942333333333,0.1,0,0,0,0,0,0,-3.5
Australia,1963-11-01,4,0.0025,0,0.399727,0.6125,0,0.05,0,0,0,0,-3.5
Australia,1963-12-01,0,0,0,0,0,0,0,0,0,0,0,-3.5
Australia,1964-01-01,2,0.025,0,1.385732,0.85,0,0,0,0,0,0,-3.5
Australia,1964-02-01,0,0,0,0,0,0,0,0,0,0,0,-3.5
Australia,1964-03-01,6,0,0,0.514625833333333,0.416666666666667,0,0.0333333333333333,0,0,0,0,-3.5
Australia,1964-04-01,15,0.00333333333333333,0,0.6614004,0.146666666666667,0,0,0,0,0,0,-3.5
Australia,1964-05-01,8,0.00125,0,0.75604375,0.3875,0,0,0,0,0,0,-3.5
Australia,1964-06-01,1,0,0,2.218041,0.85,0,0,0,0,0,0,-3.5
Australia,1964-07-01,10,0.01,0,0.8359877,0.435,0,0,0,0,0,0,-3.5
Australia,1964-08-01,15,0,0,-0.227656533333333,0.14,0,0.0133333333333333,0,0,0,0,-3.5
Australia,1964-09-01,7,0,0,0.196404714285714,0.0142857142857143,0,0,0,0,0,0,-3.5
Australia,1964-10-01,7,0.00142857142857143,0,0.399991571428571,0.1,0,0.0571428571428571,0.0142857142857143,0,0,0,-3.5
Australia,1964-11-01,2,0,0,0.6390525,0.4,0,0,0,0,0,0,-3.5
Australia,1964-12-01,3,0,0.00030581,0.0270996666666667,0.5,0,0,0,0,0,0,-3.5
Australia,1965-01-01,4,0,0,0.8914,0.3875,0,0,0,0,0,0,-3.5
Australia,1965-02-01,1,0,0,1.244327,0.8,0,0,0,0,0,0,-3.5
Australia,1965-03-01,13,0.00384615384615385,0,1.01888115384615,0.311538461538462,0,0.0230769230769231,0,0,0,0,-3.5
Australia,1965-04-01,5,0,0,0.706504,0.33,0,0,0,0,0,0,-3.5
Australia,1965-05-01,6,0.005,0,0.8939585,0.208333333333333,0.0333333333333333,0.0833333333333333,0.0666666666666667,0.116666666666667,0.05,0,-3.5
Australia,1965-06-01,4,0.025,0,0.38801775,0.425,0.1,0.075,0.2,0.125,0,0,-3.5
Australia,1965-07-01,3,0.02,0,0.810575,0.833333333333333,0,0,0,0,0,0,-3.5
Australia,1965-08-01,4,0,0,0.1290825,0.025,0,0,0,0,0,0,-3.5
Australia,1965-09-01,1,0,0,1.704051,0.85,0,0,0,0,0,0,-3.5
Australia,1965-10-01,4,0,0,0.46246325,0.3,0,0,0,0,0,0,-3.5
Australia,1965-11-01,5,0,0,0.0707184,0.18,0,0,0,0,0,0,-3.5
Australia,1965-12-01,6,0,0,0.217992,0.208333333333333,0,0.0333333333333333,0.0166666666666667,0,0,0,-3.5
Australia,1966-01-01,4,0,0,0.50196525,0.2,0,0,0,0,0,0,-3.5
Australia,1966-02-01,3,0,0,0.920601666666667,0.666666666666667,0,0,0,0,0,0,-3.5
Australia,1966-03-01,5,0.02,0.000925892,1.1576464,0.86,0,0.04,0.02,0,0,0,-3.5
Australia,1966-04-01,5,0.012,0,0.6301432,0.43,0,0,0,0,0,0,-3.5
Australia,1966-05-01,4,0.0375,0,1.1426635,0.5375,0.05,0.125,0.15,0.175,0.025,0,-3.5
Australia,1966-06-01,11,0.0190909090909091,0.000804505454545455,0.901300363636363,0.559090909090909,0,0.0181818181818182,0.00909090909090909,0,0,0,-3.5
Australia,1966-07-01,4,0.0125,0,0.55589425,0.325,0,0,0,0,0,0,-3.5
Australia,1966-08-01,9,0.00222222222222222,0,0.241111,0.377777777777778,0,0,0,0,0,0,-3.5
Australia,1966-09-01,20,0.0025,0,0.44750575,0.1475,0,0.005,0,0,0,0,-3.5
Australia,1966-10-01,12,0.00833333333333334,0,0.453986583333333,0.195833333333333,0,0,0,0,0,0,-3.5
Australia,1966-11-01,4,0,0,0.29848375,0.1,0,0,0,0,0,0,-3.5
Australia,1966-12-01,9,0.00222222222222222,0,0.011314,0.161111111111111,0,0,0,0,0,0,-3.5
Australia,1967-01-01,4,0.025,0,0.72285775,0.5875,0,0.05,0,0,0,0,-3.5
Australia,1967-02-01,8,0.0125,0,1.079677875,0.4625,0,0,0,0,0,0,-3.5
Australia,1967-03-01,6,0.00833333333333334,0,0.801794333333333,0.516666666666667,0,0,0,0,0,0,-3.5
Australia,1967-04-01,5,0.074,0.001092896,0.9221322,0.58,0.04,0.08,0.14,0.06,0.02,0,-3.7
Australia,1967-05-01,3,0.0166666666666667,0,1.675138,0.883333333333333,0,0,0,0,0,0,-3.7
Australia,1967-06-01,1,0,0,1.068787,0.95,0,0,0,0,0,0,-3.7
Australia,1967-07-01,3,0.00666666666666667,0,0.422525333333333,0.333333333333333,0,0,0,0,0,0,-3.7
Australia,1967-08-01,4,0,0,0.56894425,0.5125,0,0,0,0,0,0,-3.7
Australia,1967-09-01,5,0,0,0.3618084,0.24,0,0,0,0,0,0,-3.7
Australia,1967-10-01,2,0,0,0.4634665,0.475,0,0,0,0,0,0,-3.7
Australia,1967-11-01,9,0,0,0.565931666666667,0.177777777777778,0,0,0,0,0,0,-3.7
Australia,1967-12-01,0,0,0,0,0,0,0,0,0,0,0,-3.7
Australia,1968-01-01,3,0,0,0.337545333333333,0.233333333333333,0,0,0,0,0,0,-3.7
Australia,1968-02-01,2,0.025,0,0.085188,0.425,0,0,0,0,0,0,-3.7
Australia,1968-03-01,4,0.0125,0,1.28137625,0.65,0,0,0,0,0,0,-3.7
Australia,1968-04-01,4,0.0125,0,0.340793,0.525,0,0,0,0,0,0,-3.7
Australia,1968-05-01,1,0,0,0.692065,0.1,0,0,0,0,0,0,-3.7
Australia,1968-06-01,2,0.025,0,1.1939675,0.775,0,0,0,0,0,0,-3.7
Australia,1968-07-01,3,0,0,1.45083266666667,0.6,0,0,0,0,0,0,-3.7
Australia,1968-08-01,3,0.0233333333333333,0,0.692051333333333,0.45,0,0,0,0,0,0,-3.7
Australia,1968-09-01,5,0.01,0,0.7439742,0.62,0,0,0,0,0,0,-3.7
Australia,1968-10-01,1,0,0,-0.063308,0.3,0,0,0,0,0,0,-3.7
Australia,1968-11-01,7,0,0,0.059394,0.114285714285714,0,0,0,0,0,0,-3.7
Australia,1968-12-01,3,0,0,0.209737666666667,0.133333333333333,0,0,0,0,0,0,-3.7
Australia,1969-01-01,3,0.0166666666666667,0,0.476107666666667,0.633333333333333,0,0,0,0,0,0,-3.7
Australia,1969-02-01,4,0,0,0.5096335,0.5875,0,0,0,0,0,0,-3.7
Australia,1969-03-01,5,0.02,0,0.8624714,0.63,0,0,0,0,0,0,-3.7
Australia,1969-04-01,1,0,0,0.181398,0.1,0,0,0,0,0,0,-3.7
Australia,1969-05-01,5,0.01,0,0.787516,0.53,0,0,0,0,0,0,-3.7
Australia,1969-06-01,1,0.12,0,2.926891,0.95,0,0,0,0,0,0,-3.7
Australia,1969-07-01,3,0.0166666666666667,0,0.825161,0.6,0,0,0,0,0,0,-3.7
Australia,1969-08-01,7,0.00285714285714286,0,0.895989571428572,0.392857142857143,0,0,0,0,0,0,-3.7
Australia,1969-09-01,3,0.0166666666666667,0,1.252883,0.6,0,0.0666666666666667,0.1,0,0,0,-3.7
Australia,1969-10-01,3,0,0,-0.415443333333333,0.133333333333333,0.0666666666666667,0.166666666666667,0.2,0.266666666666667,0.1,0,-3.7
Australia,1969-11-01,1,0,0,0.337475,0,0,0,0,0,0,0,-3.7
Australia,1969-12-01,8,0.0025,0,0.558428375,0.29375,0,0,0,0,0,0,-3.7
Australia,1970-01-01,2,0,0,0.6376635,0.625,0,0,0,0,0,0,-3.7
Australia,1970-02-01,1,0,0,-0.138815,0.1,0,0,0,0,0,0,-3.7
Australia,1970-03-01,2,0.015,0,1.731365,0.85,0,0,0,0,0,0,-3.7
Australia,1970-04-01,7,0,0,0.560286857142857,0.507142857142857,0,0,0,0,0,0,-3.7
Australia,1970-05-01,2,0,0,-0.206558,0.775,0,0,0,0,0,0,-3.7
Australia,1970-06-01,1,0,0,0.913263,0.7,0,0,0,0,0,0,-3.7
Australia,1970-07-01,2,0,0,0.5947245,0.575,0,0,0,0,0,0,-3.7
Australia,1970-08-01,5,0,0,0.519632,0.64,0,0.04,0,0,0,0,-3.7
Australia,1970-09-01,1,0,0,0.310061,0.1,0,0,0,0,0,0,-3.7
Australia,1970-10-01,4,0,0,0.38195875,0.3125,0,0,0,0,0,0,-3.7
Australia,1970-11-01,1,0,0,1.636694,0.8,0,0,0,0,0,0,-3.7
Australia,1970-12-01,2,0,0,1.8204455,0.85,0,0.1,0,0,0,0,-3.7
Australia,1971-01-01,0,0,0,0,0,0,0,0,0,0,0,-3.7
Australia,1971-02-01,0,0,0,0,0,0,0,0,0,0,0,-3.7
Australia,1971-03-01,3,0.0166666666666667,0,0.636104333333333,0.633333333333333,0,0,0,0,0,0,-3.7
Australia,1971-04-01,8,0,0,0.018183625,0.10625,0,0,0,0,0,0,-3.6
Australia,1971-05-01,9,0.00555555555555556,0,0.301219111111111,0.35,0,0,0,0,0,0,-3.6
Australia,1971-06-01,2,0,0,0.3155635,0.425,0,0,0,0,0,0,-3.6
Australia,1971-07-01,8,0.00125,0,0.160269875,0,0,0,0,0,0,0,-3.5
Australia,1971-08-01,1,0,0,1.017692,0.85,0,0,0,0,0,0,-3.5
Australia,1971-09-01,4,0.0025,0,0.21467325,0.175,0,0,0,0,0,0,-3.5
Australia,1971-10-01,4,0.0125,0,0.133569,0.05,0,0,0,0,0,0,-3.5
Australia,1971-11-01,4,0.0175,0,0.7842195,0.3875,0,0,0,0,0,0,-3.5
Australia,1971-12-01,3,0,0,0.423146333333333,0.0333333333333333,0,0,0,0,0,0,-3.5
Australia,1972-01-01,5,0,0,0.5795822,0.16,0,0,0,0,0,0,-3.5
Australia,1972-02-01,1,0,0,1.338896,0.85,0,0,0,0,0,0,-3.5
Australia,1972-03-01,2,0,0,0.412268,0.2,0,0,0,0,0,0,-3.5
Australia,1972-04-01,1,0,0,-0.936997,0,0,0,0,0,0,0,-3.5
Australia,1972-05-01,0,0,0,0,0,0,0,0,0,0,0,-3.5
Australia,1972-06-01,0,0,0,0,0,0,0,0,0,0,0,-3.5
Australia,1972-07-01,6,0,0,-0.192000333333333,0,0,0,0,0,0,0,-3.5
Australia,1972-08-01,8,0,0,0.018851125,0.0125,0,0,0,0,0,0,-3.5
Australia,1972-09-01,5,0.012,0,0.2085994,0.16,0.12,0.16,0.1,0.06,0.04,0,-3.5
Australia,1972-10-01,5,0,0,-0.0492918,0.02,0,0,0,0,0,0,-3.5
Australia,1972-11-01,4,0,0,0.0648235,0.05,0,0,0,0,0,0,-3.5
Australia,1972-12-01,8,0,0,-0.0144175,0.1,0,0,0,0,0,0,-1.2
Australia,1973-01-01,4,0.0025,0,0.6373325,0,0,0,0,0,0,0,-1.2
Australia,1973-02-01,7,0,0,0.445620142857143,0.0428571428571429,0,0,0,0,0,0,-1.2
